[v3] device=mps params=1,928,611 batches/ep tr=1831 va=102 amp=True
[v3] img=256 batch=16 epochs=25 lr=0.0004 warmup=2 ema=0.999
[v3] no resume file at checkpoints/hand_seg_v3.last.pt, starting fresh.
[v3] ep 11 batch 1750/1831 | run 0.1705 | lr 1.33e-04 | t 361s
[v3] ep 11 batch 1800/1831 | run 0.1703 | lr 1.33e-04 | t 371s
[v3] ep 11 | tr 0.1703 | vl_ema 0.0487 | iou_ema 0.9024 | total 4532s
[v3] ep 12 batch    0/1831 | run 0.1772 | lr 1.20e-04 | t 0s
[v3] ep 12 batch   50/1831 | run 0.1598 | lr 1.20e-04 | t 10s
[v3] ep 12 batch  100/1831 | run 0.1653 | lr 1.20e-04 | t 21s
[v3] ep 12 batch  150/1831 | run 0.1723 | lr 1.20e-04 | t 31s
[v3] ep 12 batch  200/1831 | run 0.1709 | lr 1.20e-04 | t 41s
[v3] ep 12 batch  250/1831 | run 0.1700 | lr 1.20e-04 | t 51s
[v3] ep 12 batch  300/1831 | run 0.1674 | lr 1.20e-04 | t 62s
[v3] ep 12 batch  350/1831 | run 0.1675 | lr 1.20e-04 | t 72s
[v3] ep 12 batch  400/1831 | run 0.1665 | lr 1.20e-04 | t 82s
[v3] ep 12 batch  450/1831 | run 0.1650 | lr 1.20e-04 | t 93s
[v3] ep 12 batch  500/1831 | run 0.1646 | lr 1.20e-04 | t 102s
[v3] ep 12 batch  550/1831 | run 0.1650 | lr 1.20e-04 | t 112s
[v3] ep 12 batch  600/1831 | run 0.1637 | lr 1.20e-04 | t 122s
[v3] ep 12 batch  650/1831 | run 0.1634 | lr 1.20e-04 | t 131s
[v3] ep 12 batch  700/1831 | run 0.1633 | lr 1.20e-04 | t 140s
[v3] ep 12 batch  750/1831 | run 0.1633 | lr 1.20e-04 | t 150s
[v3] ep 12 batch  800/1831 | run 0.1630 | lr 1.20e-04 | t 159s
[v3] ep 12 batch  850/1831 | run 0.1630 | lr 1.20e-04 | t 169s
[v3] ep 12 batch  900/1831 | run 0.1629 | lr 1.20e-04 | t 178s
[v3] ep 12 batch  950/1831 | run 0.1624 | lr 1.20e-04 | t 188s
[v3] ep 12 batch 1000/1831 | run 0.1628 | lr 1.20e-04 | t 197s
[v3] ep 12 batch 1050/1831 | run 0.1627 | lr 1.20e-04 | t 206s
[v3] ep 12 batch 1100/1831 | run 0.1618 | lr 1.20e-04 | t 216s
[v3] ep 12 batch 1150/1831 | run 0.1617 | lr 1.20e-04 | t 225s
[v3] ep 12 batch 1200/1831 | run 0.1616 | lr 1.20e-04 | t 235s
[v3] ep 12 batch 1250/1831 | run 0.1618 | lr 1.20e-04 | t 244s
[v3] ep 12 batch 1300/1831 | run 0.1626 | lr 1.20e-04 | t 254s
[v3] ep 12 batch 1350/1831 | run 0.1633 | lr 1.20e-04 | t 264s
[v3] ep 12 batch 1400/1831 | run 0.1636 | lr 1.20e-04 | t 273s
[v3] ep 12 batch 1450/1831 | run 0.1632 | lr 1.20e-04 | t 282s
[v3] ep 12 batch 1500/1831 | run 0.1631 | lr 1.20e-04 | t 292s
[v3] ep 12 batch 1550/1831 | run 0.1633 | lr 1.20e-04 | t 301s
[v3] ep 12 batch 1600/1831 | run 0.1633 | lr 1.20e-04 | t 310s
[v3] ep 12 batch 1650/1831 | run 0.1634 | lr 1.20e-04 | t 320s
[v3] ep 12 batch 1700/1831 | run 0.1632 | lr 1.20e-04 | t 329s
[v3] ep 12 batch 1750/1831 | run 0.1631 | lr 1.20e-04 | t 339s
[v3] ep 12 batch 1800/1831 | run 0.1635 | lr 1.20e-04 | t 348s
[v3] ep 12 | tr 0.1632 | vl_ema 0.0473 | iou_ema 0.9062 | total 4891s
[v3] ep 13 batch    0/1831 | run 0.1807 | lr 1.07e-04 | t 0s
[v3] ep 13 batch   50/1831 | run 0.1678 | lr 1.07e-04 | t 10s
[v3] ep 13 batch  100/1831 | run 0.1663 | lr 1.07e-04 | t 19s
[v3] ep 13 batch  150/1831 | run 0.1609 | lr 1.07e-04 | t 29s
[v3] ep 13 batch  200/1831 | run 0.1615 | lr 1.07e-04 | t 38s
[v3] ep 13 batch  250/1831 | run 0.1604 | lr 1.07e-04 | t 47s
[v3] ep 13 batch  300/1831 | run 0.1587 | lr 1.07e-04 | t 57s
[v3] ep 13 batch  350/1831 | run 0.1600 | lr 1.07e-04 | t 66s
[v3] ep 13 batch  400/1831 | run 0.1587 | lr 1.07e-04 | t 75s
[v3] ep 13 batch  450/1831 | run 0.1594 | lr 1.07e-04 | t 84s
[v3] ep 13 batch  500/1831 | run 0.1591 | lr 1.07e-04 | t 94s
[v3] ep 13 batch  550/1831 | run 0.1584 | lr 1.07e-04 | t 105s
[v3] ep 13 batch  600/1831 | run 0.1581 | lr 1.07e-04 | t 115s
[v3] ep 13 batch  650/1831 | run 0.1589 | lr 1.07e-04 | t 124s
[v3] ep 13 batch  700/1831 | run 0.1590 | lr 1.07e-04 | t 134s
[v3] ep 13 batch  750/1831 | run 0.1588 | lr 1.07e-04 | t 143s
[v3] ep 13 batch  800/1831 | run 0.1589 | lr 1.07e-04 | t 152s
[v3] ep 13 batch  850/1831 | run 0.1586 | lr 1.07e-04 | t 162s
[v3] ep 13 batch  900/1831 | run 0.1587 | lr 1.07e-04 | t 171s
[v3] ep 13 batch  950/1831 | run 0.1590 | lr 1.07e-04 | t 180s
[v3] ep 13 batch 1000/1831 | run 0.1594 | lr 1.07e-04 | t 190s
[v3] ep 13 batch 1050/1831 | run 0.1596 | lr 1.07e-04 | t 199s
[v3] ep 13 batch 1100/1831 | run 0.1595 | lr 1.07e-04 | t 209s
[v3] ep 13 batch 1150/1831 | run 0.1597 | lr 1.07e-04 | t 218s
[v3] ep 13 batch 1200/1831 | run 0.1597 | lr 1.07e-04 | t 227s
[v3] ep 13 batch 1250/1831 | run 0.1596 | lr 1.07e-04 | t 237s
[v3] ep 13 batch 1300/1831 | run 0.1597 | lr 1.07e-04 | t 246s
[v3] ep 13 batch 1350/1831 | run 0.1595 | lr 1.07e-04 | t 256s
[v3] ep 13 batch 1400/1831 | run 0.1592 | lr 1.07e-04 | t 265s
[v3] ep 13 batch 1450/1831 | run 0.1594 | lr 1.07e-04 | t 276s
[v3] ep 13 batch 1500/1831 | run 0.1593 | lr 1.07e-04 | t 286s
[v3] ep 13 batch 1550/1831 | run 0.1592 | lr 1.07e-04 | t 296s
[v3] ep 13 batch 1600/1831 | run 0.1595 | lr 1.07e-04 | t 306s
[v3] ep 13 batch 1650/1831 | run 0.1592 | lr 1.07e-04 | t 316s
[v3] ep 13 batch 1700/1831 | run 0.1587 | lr 1.07e-04 | t 326s
[v3] ep 13 batch 1750/1831 | run 0.1586 | lr 1.07e-04 | t 336s
[v3] ep 13 batch 1800/1831 | run 0.1584 | lr 1.07e-04 | t 345s
[v3] ep 13 | tr 0.1584 | vl_ema 0.0369 | iou_ema 0.9331 *NEW BEST* | total 5249s
[v3] ep 14 batch    0/1831 | run 0.1318 | lr 9.32e-05 | t 0s
[v3] ep 14 batch   50/1831 | run 0.1533 | lr 9.32e-05 | t 10s
[v3] ep 14 batch  100/1831 | run 0.1567 | lr 9.32e-05 | t 20s
[v3] ep 14 batch  150/1831 | run 0.1565 | lr 9.32e-05 | t 30s
[v3] ep 14 batch  200/1831 | run 0.1532 | lr 9.32e-05 | t 40s
[v3] ep 14 batch  250/1831 | run 0.1536 | lr 9.32e-05 | t 50s
[v3] ep 14 batch  300/1831 | run 0.1529 | lr 9.32e-05 | t 59s
[v3] ep 14 batch  350/1831 | run 0.1524 | lr 9.32e-05 | t 69s
[v3] ep 14 batch  400/1831 | run 0.1529 | lr 9.32e-05 | t 79s
[v3] ep 14 batch  450/1831 | run 0.1532 | lr 9.32e-05 | t 89s
[v3] ep 14 batch  500/1831 | run 0.1548 | lr 9.32e-05 | t 99s
[v3] ep 14 batch  550/1831 | run 0.1559 | lr 9.32e-05 | t 109s
[v3] ep 14 batch  600/1831 | run 0.1560 | lr 9.32e-05 | t 119s
[v3] ep 14 batch  650/1831 | run 0.1564 | lr 9.32e-05 | t 129s
[v3] ep 14 batch  700/1831 | run 0.1560 | lr 9.32e-05 | t 139s
[v3] ep 14 batch  750/1831 | run 0.1565 | lr 9.32e-05 | t 149s
[v3] ep 14 batch  800/1831 | run 0.1570 | lr 9.32e-05 | t 159s
[v3] ep 14 batch  850/1831 | run 0.1571 | lr 9.32e-05 | t 169s
[v3] ep 14 batch  900/1831 | run 0.1575 | lr 9.32e-05 | t 179s
[v3] ep 14 batch  950/1831 | run 0.1576 | lr 9.32e-05 | t 189s
[v3] ep 14 batch 1000/1831 | run 0.1573 | lr 9.32e-05 | t 199s
[v3] ep 14 batch 1050/1831 | run 0.1574 | lr 9.32e-05 | t 208s
[v3] ep 14 batch 1100/1831 | run 0.1571 | lr 9.32e-05 | t 218s
[v3] ep 14 batch 1150/1831 | run 0.1571 | lr 9.32e-05 | t 228s
[v3] ep 14 batch 1200/1831 | run 0.1569 | lr 9.32e-05 | t 237s
[v3] ep 14 batch 1250/1831 | run 0.1567 | lr 9.32e-05 | t 247s
[v3] ep 14 batch 1300/1831 | run 0.1562 | lr 9.32e-05 | t 257s
[v3] ep 14 batch 1350/1831 | run 0.1567 | lr 9.32e-05 | t 266s
[v3] ep 14 batch 1400/1831 | run 0.1567 | lr 9.32e-05 | t 276s
[v3] ep 14 batch 1450/1831 | run 0.1564 | lr 9.32e-05 | t 286s
[v3] ep 14 batch 1500/1831 | run 0.1565 | lr 9.32e-05 | t 296s
[v3] ep 14 batch 1550/1831 | run 0.1566 | lr 9.32e-05 | t 306s
[v3] ep 14 batch 1600/1831 | run 0.1568 | lr 9.32e-05 | t 316s
[v3] ep 14 batch 1650/1831 | run 0.1567 | lr 9.32e-05 | t 326s
[v3] ep 14 batch 1700/1831 | run 0.1568 | lr 9.32e-05 | t 335s
[v3] ep 14 batch 1750/1831 | run 0.1567 | lr 9.32e-05 | t 345s
[v3] ep 14 batch 1800/1831 | run 0.1565 | lr 9.32e-05 | t 355s
[v3] ep 14 | tr 0.1565 | vl_ema 0.0432 | iou_ema 0.9152 | total 5616s
[v3] ep 15 batch    0/1831 | run 0.1236 | lr 7.97e-05 | t 0s
[v3] ep 15 batch   50/1831 | run 0.1557 | lr 7.97e-05 | t 10s
[v3] ep 15 batch  100/1831 | run 0.1582 | lr 7.97e-05 | t 20s
[v3] ep 15 batch  150/1831 | run 0.1544 | lr 7.97e-05 | t 30s
[v3] ep 15 batch  200/1831 | run 0.1516 | lr 7.97e-05 | t 40s
[v3] ep 15 batch  250/1831 | run 0.1511 | lr 7.97e-05 | t 49s
[v3] ep 15 batch  300/1831 | run 0.1519 | lr 7.97e-05 | t 59s
[v3] ep 15 batch  350/1831 | run 0.1527 | lr 7.97e-05 | t 69s
[v3] ep 15 batch  400/1831 | run 0.1534 | lr 7.97e-05 | t 79s
[v3] ep 15 batch  450/1831 | run 0.1529 | lr 7.97e-05 | t 88s
[v3] ep 15 batch  500/1831 | run 0.1539 | lr 7.97e-05 | t 98s
[v3] ep 15 batch  550/1831 | run 0.1535 | lr 7.97e-05 | t 108s
[v3] ep 15 batch  600/1831 | run 0.1532 | lr 7.97e-05 | t 118s
[v3] ep 15 batch  650/1831 | run 0.1526 | lr 7.97e-05 | t 128s
[v3] ep 15 batch  700/1831 | run 0.1523 | lr 7.97e-05 | t 138s
[v3] ep 15 batch  750/1831 | run 0.1524 | lr 7.97e-05 | t 152s
[v3] ep 15 batch  800/1831 | run 0.1522 | lr 7.97e-05 | t 164s
[v3] ep 15 batch  850/1831 | run 0.1527 | lr 7.97e-05 | t 175s
[v3] ep 15 batch  900/1831 | run 0.1525 | lr 7.97e-05 | t 186s
[v3] ep 15 batch  950/1831 | run 0.1524 | lr 7.97e-05 | t 196s
[v3] ep 15 batch 1000/1831 | run 0.1519 | lr 7.97e-05 | t 207s
[v3] ep 15 batch 1050/1831 | run 0.1517 | lr 7.97e-05 | t 217s
[v3] ep 15 batch 1100/1831 | run 0.1520 | lr 7.97e-05 | t 227s
[v3] ep 15 batch 1150/1831 | run 0.1521 | lr 7.97e-05 | t 238s
[v3] ep 15 batch 1200/1831 | run 0.1515 | lr 7.97e-05 | t 248s
[v3] ep 15 batch 1250/1831 | run 0.1515 | lr 7.97e-05 | t 259s
[v3] ep 15 batch 1300/1831 | run 0.1513 | lr 7.97e-05 | t 270s
[v3] ep 15 batch 1350/1831 | run 0.1513 | lr 7.97e-05 | t 281s
[v3] ep 15 batch 1400/1831 | run 0.1511 | lr 7.97e-05 | t 292s
[v3] ep 15 batch 1450/1831 | run 0.1512 | lr 7.97e-05 | t 303s
[v3] ep 15 batch 1500/1831 | run 0.1510 | lr 7.97e-05 | t 314s
[v3] ep 15 batch 1550/1831 | run 0.1506 | lr 7.97e-05 | t 325s
[v3] ep 15 batch 1600/1831 | run 0.1509 | lr 7.97e-05 | t 336s
[v3] ep 15 batch 1650/1831 | run 0.1507 | lr 7.97e-05 | t 347s
[v3] ep 15 batch 1700/1831 | run 0.1505 | lr 7.97e-05 | t 357s
[v3] ep 15 batch 1750/1831 | run 0.1505 | lr 7.97e-05 | t 368s
[v3] ep 15 batch 1800/1831 | run 0.1504 | lr 7.97e-05 | t 378s
[v3] ep 15 | tr 0.1504 | vl_ema 0.0404 | iou_ema 0.9231 | total 6006s
[v3] ep 16 batch    0/1831 | run 0.1499 | lr 6.65e-05 | t 0s
[v3] ep 16 batch   50/1831 | run 0.1480 | lr 6.65e-05 | t 10s
[v3] ep 16 batch  100/1831 | run 0.1480 | lr 6.65e-05 | t 21s
[v3] ep 16 batch  150/1831 | run 0.1511 | lr 6.65e-05 | t 31s
[v3] ep 16 batch  200/1831 | run 0.1526 | lr 6.65e-05 | t 41s
[v3] ep 16 batch  250/1831 | run 0.1504 | lr 6.65e-05 | t 51s
[v3] ep 16 batch  300/1831 | run 0.1510 | lr 6.65e-05 | t 62s
[v3] ep 16 batch  350/1831 | run 0.1509 | lr 6.65e-05 | t 73s
[v3] ep 16 batch  400/1831 | run 0.1514 | lr 6.65e-05 | t 83s
[v3] ep 16 batch  450/1831 | run 0.1517 | lr 6.65e-05 | t 96s
[v3] ep 16 batch  500/1831 | run 0.1503 | lr 6.65e-05 | t 107s
[v3] ep 16 batch  550/1831 | run 0.1501 | lr 6.65e-05 | t 121s
[v3] ep 16 batch  600/1831 | run 0.1497 | lr 6.65e-05 | t 133s
[v3] ep 16 batch  650/1831 | run 0.1502 | lr 6.65e-05 | t 144s
[v3] ep 16 batch  700/1831 | run 0.1501 | lr 6.65e-05 | t 155s
[v3] ep 16 batch  750/1831 | run 0.1501 | lr 6.65e-05 | t 167s
[v3] ep 16 batch  800/1831 | run 0.1495 | lr 6.65e-05 | t 178s
[v3] ep 16 batch  850/1831 | run 0.1490 | lr 6.65e-05 | t 189s
[v3] ep 16 batch  900/1831 | run 0.1494 | lr 6.65e-05 | t 199s
[v3] ep 16 batch  950/1831 | run 0.1491 | lr 6.65e-05 | t 210s
[v3] ep 16 batch 1000/1831 | run 0.1496 | lr 6.65e-05 | t 220s
[v3] ep 16 batch 1050/1831 | run 0.1503 | lr 6.65e-05 | t 230s
[v3] ep 16 batch 1100/1831 | run 0.1500 | lr 6.65e-05 | t 241s
[v3] ep 16 batch 1150/1831 | run 0.1496 | lr 6.65e-05 | t 251s
[v3] ep 16 batch 1200/1831 | run 0.1500 | lr 6.65e-05 | t 261s
[v3] ep 16 batch 1250/1831 | run 0.1497 | lr 6.65e-05 | t 271s
[v3] ep 16 batch 1300/1831 | run 0.1498 | lr 6.65e-05 | t 282s
[v3] ep 16 batch 1350/1831 | run 0.1500 | lr 6.65e-05 | t 292s
[v3] ep 16 batch 1400/1831 | run 0.1499 | lr 6.65e-05 | t 302s
[v3] ep 16 batch 1450/1831 | run 0.1498 | lr 6.65e-05 | t 312s
[v3] ep 16 batch 1500/1831 | run 0.1494 | lr 6.65e-05 | t 322s
[v3] ep 16 batch 1550/1831 | run 0.1494 | lr 6.65e-05 | t 332s
[v3] ep 16 batch 1600/1831 | run 0.1497 | lr 6.65e-05 | t 342s
[v3] ep 16 batch 1650/1831 | run 0.1495 | lr 6.65e-05 | t 353s
[v3] ep 16 batch 1700/1831 | run 0.1493 | lr 6.65e-05 | t 363s
[v3] ep 16 batch 1750/1831 | run 0.1493 | lr 6.65e-05 | t 373s
[v3] ep 16 batch 1800/1831 | run 0.1492 | lr 6.65e-05 | t 383s
[v3] ep 16 | tr 0.1489 | vl_ema 0.0439 | iou_ema 0.9130 | total 6401s
[v3] ep 17 batch    0/1831 | run 0.1009 | lr 5.40e-05 | t 0s
[v3] ep 17 batch   50/1831 | run 0.1450 | lr 5.40e-05 | t 10s
[v3] ep 17 batch  100/1831 | run 0.1493 | lr 5.40e-05 | t 20s
[v3] ep 17 batch  150/1831 | run 0.1461 | lr 5.40e-05 | t 31s
[v3] ep 17 batch  200/1831 | run 0.1446 | lr 5.40e-05 | t 41s
[v3] ep 17 batch  250/1831 | run 0.1446 | lr 5.40e-05 | t 51s
[v3] ep 17 batch  300/1831 | run 0.1435 | lr 5.40e-05 | t 61s
[v3] ep 17 batch  350/1831 | run 0.1440 | lr 5.40e-05 | t 71s
[v3] ep 17 batch  400/1831 | run 0.1431 | lr 5.40e-05 | t 81s
[v3] ep 17 batch  450/1831 | run 0.1437 | lr 5.40e-05 | t 91s
[v3] ep 17 batch  500/1831 | run 0.1434 | lr 5.40e-05 | t 101s
[v3] ep 17 batch  550/1831 | run 0.1434 | lr 5.40e-05 | t 111s
[v3] ep 17 batch  600/1831 | run 0.1433 | lr 5.40e-05 | t 120s
[v3] ep 17 batch  650/1831 | run 0.1436 | lr 5.40e-05 | t 130s
[v3] ep 17 batch  700/1831 | run 0.1440 | lr 5.40e-05 | t 140s
[v3] ep 17 batch  750/1831 | run 0.1437 | lr 5.40e-05 | t 150s
[v3] ep 17 batch  800/1831 | run 0.1433 | lr 5.40e-05 | t 160s
[v3] ep 17 batch  850/1831 | run 0.1434 | lr 5.40e-05 | t 170s
[v3] ep 17 batch  900/1831 | run 0.1436 | lr 5.40e-05 | t 180s
[v3] ep 17 batch  950/1831 | run 0.1435 | lr 5.40e-05 | t 190s
[v3] ep 17 batch 1000/1831 | run 0.1433 | lr 5.40e-05 | t 200s
[v3] ep 17 batch 1050/1831 | run 0.1435 | lr 5.40e-05 | t 210s
[v3] ep 17 batch 1100/1831 | run 0.1436 | lr 5.40e-05 | t 220s
[v3] ep 17 batch 1150/1831 | run 0.1436 | lr 5.40e-05 | t 230s
[v3] ep 17 batch 1200/1831 | run 0.1434 | lr 5.40e-05 | t 240s
[v3] ep 17 batch 1250/1831 | run 0.1433 | lr 5.40e-05 | t 249s
[v3] ep 17 batch 1300/1831 | run 0.1436 | lr 5.40e-05 | t 259s
[v3] ep 17 batch 1350/1831 | run 0.1439 | lr 5.40e-05 | t 269s
[v3] ep 17 batch 1400/1831 | run 0.1439 | lr 5.40e-05 | t 279s
[v3] ep 17 batch 1450/1831 | run 0.1444 | lr 5.40e-05 | t 289s
[v3] ep 17 batch 1500/1831 | run 0.1445 | lr 5.40e-05 | t 300s
[v3] ep 17 batch 1550/1831 | run 0.1445 | lr 5.40e-05 | t 311s
[v3] ep 17 batch 1600/1831 | run 0.1447 | lr 5.40e-05 | t 321s
[v3] ep 17 batch 1650/1831 | run 0.1445 | lr 5.40e-05 | t 331s
[v3] ep 17 batch 1700/1831 | run 0.1445 | lr 5.40e-05 | t 342s
[v3] ep 17 batch 1750/1831 | run 0.1448 | lr 5.40e-05 | t 353s
[v3] ep 17 batch 1800/1831 | run 0.1447 | lr 5.40e-05 | t 364s
[v3] ep 17 | tr 0.1446 | vl_ema 0.0419 | iou_ema 0.9165 | total 6778s
[v3] ep 18 batch    0/1831 | run 0.1855 | lr 4.23e-05 | t 0s
[v3] ep 18 batch   50/1831 | run 0.1464 | lr 4.23e-05 | t 11s
[v3] ep 18 batch  100/1831 | run 0.1431 | lr 4.23e-05 | t 22s
[v3] ep 18 batch  150/1831 | run 0.1432 | lr 4.23e-05 | t 32s
[v3] ep 18 batch  200/1831 | run 0.1422 | lr 4.23e-05 | t 42s
[v3] ep 18 batch  250/1831 | run 0.1422 | lr 4.23e-05 | t 53s
[v3] ep 18 batch  300/1831 | run 0.1433 | lr 4.23e-05 | t 64s
[v3] ep 18 batch  350/1831 | run 0.1435 | lr 4.23e-05 | t 74s
[v3] ep 18 batch  400/1831 | run 0.1448 | lr 4.23e-05 | t 85s
[v3] ep 18 batch  450/1831 | run 0.1444 | lr 4.23e-05 | t 95s
[v3] ep 18 batch  500/1831 | run 0.1446 | lr 4.23e-05 | t 105s
[v3] ep 18 batch  550/1831 | run 0.1445 | lr 4.23e-05 | t 115s
[v3] ep 18 batch  600/1831 | run 0.1445 | lr 4.23e-05 | t 125s
[v3] ep 18 batch  650/1831 | run 0.1440 | lr 4.23e-05 | t 135s
[v3] ep 18 batch  700/1831 | run 0.1430 | lr 4.23e-05 | t 145s
[v3] ep 18 batch  750/1831 | run 0.1427 | lr 4.23e-05 | t 156s
[v3] ep 18 batch  800/1831 | run 0.1434 | lr 4.23e-05 | t 166s
[v3] ep 18 batch  850/1831 | run 0.1431 | lr 4.23e-05 | t 176s
[v3] ep 18 batch  900/1831 | run 0.1427 | lr 4.23e-05 | t 186s
[v3] ep 18 batch  950/1831 | run 0.1431 | lr 4.23e-05 | t 196s
[v3] ep 18 batch 1000/1831 | run 0.1430 | lr 4.23e-05 | t 206s
[v3] ep 18 batch 1050/1831 | run 0.1429 | lr 4.23e-05 | t 216s
[v3] ep 18 batch 1100/1831 | run 0.1433 | lr 4.23e-05 | t 226s
[v3] ep 18 batch 1150/1831 | run 0.1429 | lr 4.23e-05 | t 236s
[v3] ep 18 batch 1200/1831 | run 0.1428 | lr 4.23e-05 | t 246s
[v3] ep 18 batch 1250/1831 | run 0.1429 | lr 4.23e-05 | t 256s
[v3] ep 18 batch 1300/1831 | run 0.1430 | lr 4.23e-05 | t 266s
[v3] ep 18 batch 1350/1831 | run 0.1428 | lr 4.23e-05 | t 277s
[v3] ep 18 batch 1400/1831 | run 0.1431 | lr 4.23e-05 | t 287s
[v3] ep 18 batch 1450/1831 | run 0.1430 | lr 4.23e-05 | t 297s
[v3] ep 18 batch 1500/1831 | run 0.1432 | lr 4.23e-05 | t 307s
[v3] ep 18 batch 1550/1831 | run 0.1431 | lr 4.23e-05 | t 317s
[v3] ep 18 batch 1600/1831 | run 0.1427 | lr 4.23e-05 | t 327s
[v3] ep 18 batch 1650/1831 | run 0.1428 | lr 4.23e-05 | t 337s
[v3] ep 18 batch 1700/1831 | run 0.1428 | lr 4.23e-05 | t 347s
[v3] ep 18 batch 1750/1831 | run 0.1428 | lr 4.23e-05 | t 358s
[v3] ep 18 batch 1800/1831 | run 0.1424 | lr 4.23e-05 | t 368s
[v3] ep 18 | tr 0.1425 | vl_ema 0.0390 | iou_ema 0.9246 | total 7158s
[v3] ep 19 batch    0/1831 | run 0.1716 | lr 3.17e-05 | t 0s
[v3] ep 19 batch   50/1831 | run 0.1363 | lr 3.17e-05 | t 11s
[v3] ep 19 batch  100/1831 | run 0.1362 | lr 3.17e-05 | t 21s
[v3] ep 19 batch  150/1831 | run 0.1353 | lr 3.17e-05 | t 31s
[v3] ep 19 batch  200/1831 | run 0.1371 | lr 3.17e-05 | t 42s
[v3] ep 19 batch  250/1831 | run 0.1400 | lr 3.17e-05 | t 52s
[v3] ep 19 batch  300/1831 | run 0.1399 | lr 3.17e-05 | t 62s
[v3] ep 19 batch  350/1831 | run 0.1401 | lr 3.17e-05 | t 73s
[v3] ep 19 batch  400/1831 | run 0.1403 | lr 3.17e-05 | t 83s
[v3] ep 19 batch  450/1831 | run 0.1402 | lr 3.17e-05 | t 93s
[v3] ep 19 batch  500/1831 | run 0.1405 | lr 3.17e-05 | t 104s
[v3] ep 19 batch  550/1831 | run 0.1413 | lr 3.17e-05 | t 114s
[v3] ep 19 batch  600/1831 | run 0.1414 | lr 3.17e-05 | t 125s
[v3] ep 19 batch  650/1831 | run 0.1412 | lr 3.17e-05 | t 136s
[v3] ep 19 batch  700/1831 | run 0.1405 | lr 3.17e-05 | t 146s
[v3] ep 19 batch  750/1831 | run 0.1402 | lr 3.17e-05 | t 156s
[v3] ep 19 batch  800/1831 | run 0.1405 | lr 3.17e-05 | t 166s
[v3] ep 19 batch  850/1831 | run 0.1408 | lr 3.17e-05 | t 177s
[v3] ep 19 batch  900/1831 | run 0.1404 | lr 3.17e-05 | t 187s
[v3] ep 19 batch  950/1831 | run 0.1408 | lr 3.17e-05 | t 198s
[v3] ep 19 batch 1000/1831 | run 0.1402 | lr 3.17e-05 | t 208s
[v3] ep 19 batch 1050/1831 | run 0.1402 | lr 3.17e-05 | t 219s
[v3] ep 19 batch 1100/1831 | run 0.1399 | lr 3.17e-05 | t 229s
[v3] ep 19 batch 1150/1831 | run 0.1396 | lr 3.17e-05 | t 239s
[v3] ep 19 batch 1200/1831 | run 0.1394 | lr 3.17e-05 | t 249s
[v3] ep 19 batch 1250/1831 | run 0.1395 | lr 3.17e-05 | t 259s
[v3] ep 19 batch 1300/1831 | run 0.1395 | lr 3.17e-05 | t 269s
[v3] ep 19 batch 1350/1831 | run 0.1398 | lr 3.17e-05 | t 278s
[v3] ep 19 batch 1400/1831 | run 0.1395 | lr 3.17e-05 | t 288s
[v3] ep 19 batch 1450/1831 | run 0.1398 | lr 3.17e-05 | t 299s
[v3] ep 19 batch 1500/1831 | run 0.1401 | lr 3.17e-05 | t 309s
[v3] ep 19 batch 1550/1831 | run 0.1402 | lr 3.17e-05 | t 319s
[v3] ep 19 batch 1600/1831 | run 0.1401 | lr 3.17e-05 | t 330s
[v3] ep 19 batch 1650/1831 | run 0.1404 | lr 3.17e-05 | t 345s
[v3] ep 19 batch 1700/1831 | run 0.1405 | lr 3.17e-05 | t 355s
[v3] ep 19 batch 1750/1831 | run 0.1406 | lr 3.17e-05 | t 366s
[v3] ep 19 batch 1800/1831 | run 0.1407 | lr 3.17e-05 | t 377s
[v3] ep 19 | tr 0.1407 | vl_ema 0.0385 | iou_ema 0.9254 | total 7548s
[v3] early stop at ep 19
[v3] done. best_val_iou_ema=0.9331
[v3] device=mps params=1,928,611 batches/ep tr=1831 va=102 amp=True
[v3] img=256 batch=16 epochs=25 lr=0.0002 warmup=2 ema=0.999
[v3] RESUMED from ep 19 (best iou 0.9331) → starting ep 20
[v3] ep 20 batch    0/1831 | run 0.1351 | lr 2.24e-05 | t 6s
[v3] ep 20 batch   50/1831 | run 0.1417 | lr 2.24e-05 | t 14s
[v3] ep 20 batch  100/1831 | run 0.1415 | lr 2.24e-05 | t 22s
[v3] ep 20 batch  150/1831 | run 0.1399 | lr 2.24e-05 | t 30s
[v3] ep 20 batch  200/1831 | run 0.1416 | lr 2.24e-05 | t 39s
[v3] ep 20 batch  250/1831 | run 0.1413 | lr 2.24e-05 | t 47s
[v3] ep 20 batch  300/1831 | run 0.1409 | lr 2.24e-05 | t 56s
[v3] ep 20 batch  350/1831 | run 0.1412 | lr 2.24e-05 | t 65s
[v3] ep 20 batch  400/1831 | run 0.1415 | lr 2.24e-05 | t 74s
[v3] ep 20 batch  450/1831 | run 0.1415 | lr 2.24e-05 | t 83s
[v3] ep 20 batch  500/1831 | run 0.1407 | lr 2.24e-05 | t 92s
[v3] ep 20 batch  550/1831 | run 0.1406 | lr 2.24e-05 | t 101s
[v3] ep 20 batch  600/1831 | run 0.1406 | lr 2.24e-05 | t 110s
[v3] ep 20 batch  650/1831 | run 0.1404 | lr 2.24e-05 | t 120s
[v3] ep 20 batch  700/1831 | run 0.1402 | lr 2.24e-05 | t 129s
